  1	642		60.06	<.0001	0.83972388
  2	679		43.48	<.0001	0.73767571
  3	847		26.33	<.0001	0.68059839
  4	869		20.78	<.0001	0.63830872
  5	396		13.82	<.0001	0.61133645
  6	432		12.88	<.0001	0.58716721
  7	154		11.55	<.0001	0.56625630
  8	697		9.53	<.0001	0.54948309
  9	200		8.88	<.0001	0.53428246
 10	395		6.31	0.0003	0.52367520
 11	735		5.84	0.0006	0.51402555
 12	863		5.45	0.0010	0.50516581
 13	 32		5.73	0.0007	0.49601166
 14	463		5.71	0.0007	0.48704948
 15	108		5.35	0.0012	0.47878012
 16	648		5.06	0.0018	0.47108311
 17	204		4.89	0.0022	0.46375533
 18	229		4.46	0.0040	0.45715475
 19	545		4.51	0.0038	0.45056799
 20	782		4.39	0.0044	0.44423752
 21		679	1.05	0.3680	0.44575555
 22	960		4.91	0.0022	0.43877239
 23	113		4.36	0.0047	0.43265377
 24	632		4.08	0.0068	0.42698680
 25	876		3.97	0.0079	0.42153826
 26	619		4.06	0.0071	0.41604008
 27	707		4.02	0.0074	0.41065918
 28	689		3.90	0.0087	0.40549311
 29	500		3.61	0.0129	0.40075876
 30	346		3.79	0.0101	0.39584765
 31	450		3.50	0.0151	0.39135864
 32	368		3.69	0.0117	0.38668311
 33	310		3.29	0.0200	0.38254596
 34	 85		3.34	0.0189	0.37839524
 35	793		3.12	0.0254	0.37455410
 36	711		3.50	0.0152	0.37028887
 37	248		3.55	0.0142	0.36600843
 38	798		3.56	0.0139	0.36175785
 39	465		3.29	0.0200	0.35786355
 40	297		3.47	0.0157	0.35380087
 41	561		3.69	0.0117	0.34952905
 42	359		3.12	0.0253	0.34594986
 43	115		3.39	0.0175	0.34209594
 44	907		3.23	0.0218	0.33846117
 45	  4		3.21	0.0223	0.33488211
 46	100		3.21	0.0226	0.33134431
 47	232		3.33	0.0190	0.32770287
 48	 94		3.19	0.0230	0.32424928
 49	705		2.99	0.0302	0.32104257
 50	119		2.96	0.0316	0.31789882
 51		 32	1.61	0.1863	0.31960691
 52	712		2.85	0.0363	0.31658562
 53	880		3.77	0.0104	0.31263716
 54	956		3.26	0.0210	0.30925849
 55	298		2.88	0.0352	0.30630217
 56	 37		2.95	0.0318	0.30329327
 57	525		2.95	0.0319	0.30031359
 58	628		2.91	0.0335	0.29739644
 59	681		2.73	0.0429	0.29468472
 60		432	1.77	0.1518	0.29644045
 61	391		3.01	0.0296	0.29346593
 62	 43		3.67	0.0120	0.28987264
 63	171		3.19	0.0232	0.28678653
 64	 34		3.45	0.0163	0.28348127
 65	102		2.82	0.0379	0.28079828
 66	979		2.82	0.0380	0.27814013
 67	 23		2.91	0.0337	0.27542021
 68	972		2.87	0.0353	0.27275610
 69	765		3.10	0.0261	0.26991138
 70	884		2.88	0.0350	0.26728875
 71	183		2.93	0.0326	0.26464209
 72	977		2.88	0.0350	0.26206511
 73	729		3.22	0.0223	0.25921596
 74	103		3.32	0.0195	0.25630901
 75	305		3.16	0.0242	0.25356900
 76	501		3.01	0.0295	0.25097994
 77		 85	1.60	0.1887	0.25235374
 78		310	1.70	0.1656	0.25382233
 79	931		3.55	0.0141	0.25077205
 80	367		3.34	0.0189	0.24793457
 81	694		2.91	0.0337	0.24548201
 82	530		2.78	0.0403	0.24316272
 83	701		3.03	0.0286	0.24065233
 84	292		3.07	0.0273	0.23813663
 85	879		2.83	0.0375	0.23583483
 86		798	1.71	0.1627	0.23722818
 87	709		3.07	0.0272	0.23474329
 88	692		2.60	0.0509	0.23265320
 89	 80		2.51	0.0576	0.23065338
 90	 19		2.35	0.0711	0.22879268
 91	461		2.77	0.0406	0.22661800
 92		113	1.50	0.2121	0.22779853
 93	170		3.04	0.0281	0.22542096
 94	376		2.77	0.0407	0.22327592
 95	 11		3.00	0.0299	0.22097569
 96	964		2.65	0.0476	0.21895678
 97	399		2.78	0.0401	0.21685887
 98	224		2.80	0.0391	0.21476471
 99	198		2.39	0.0673	0.21298781
100	307		2.43	0.0636	0.21119244
101	762		2.87	0.0354	0.20909133
102	151		2.73	0.0427	0.20710999
103		  4	1.46	0.2244	0.20816763
104	236		2.58	0.0523	0.20630360
105	423		2.54	0.0554	0.20448410
106	838		2.49	0.0588	0.20271029
107	197		2.59	0.0516	0.20088130
108	 78		3.26	0.0211	0.19860687
109	414		3.18	0.0235	0.19640934
110	890		2.41	0.0660	0.19475744
111	177		2.53	0.0560	0.19303379
112		465	1.67	0.1728	0.19416868
113	440		2.60	0.0510	0.19240246
114		171	1.53	0.2062	0.19343896
115	362		2.62	0.0499	0.19166856
116	129		2.68	0.0456	0.18986781
117	462		2.67	0.0466	0.18809285
118	320		2.49	0.0593	0.18644999
119	293		2.35	0.0707	0.18490622
120	480		2.44	0.0635	0.18332118
121	 21		2.45	0.0626	0.18174060
122		681	1.77	0.1504	0.18288708
123	441		2.44	0.0631	0.18131447
124	400		2.24	0.0823	0.17988130
