 67	530		3.90	0.0087	0.27419598
 68	367		3.11	0.0258	0.27133048
 69	131		3.17	0.0238	0.26843917
 70		 32	1.54	0.2020	0.26984764
 71		303	1.77	0.1516	0.27146889
 72	945		2.99	0.0303	0.26874033
 73	180		2.98	0.0307	0.26604528
 74	673		3.11	0.0256	0.26325341
 75	725		3.01	0.0296	0.26058384
 76	608		2.91	0.0338	0.25802436
 77	189		2.74	0.0421	0.25562850
 78	863		2.78	0.0400	0.25321899
 79	183		2.90	0.0340	0.25072641
 80	754		2.86	0.0362	0.24829561
 81	 93		2.88	0.0352	0.24586759
 82	770		2.80	0.0391	0.24352591
 83	920		2.94	0.0323	0.24108699
 84		879	1.67	0.1711	0.24247502
 85	845		3.59	0.0134	0.23951697
 86		697	1.76	0.1529	0.24096880
 87	785		3.86	0.0092	0.23780801
 88	639		2.80	0.0391	0.23553791
 89	894		3.05	0.0279	0.23308729
 90	858		2.69	0.0452	0.23094178
 91	685		2.82	0.0379	0.22871051
 92	844		2.81	0.0387	0.22651025
 93	691		2.75	0.0419	0.22437405
 94	695		2.92	0.0330	0.22212118
 95	258		2.53	0.0559	0.22018583
 96	317		3.02	0.0289	0.21789618
 97	485		2.55	0.0542	0.21597586
 98	762		2.45	0.0619	0.21414425
 99		824	1.46	0.2236	0.21523484
100	330		2.92	0.0334	0.21307018
101	216		3.05	0.0279	0.21082674
102	277		2.47	0.0606	0.20902314
103	400		2.42	0.0651	0.20727150
104	808		2.42	0.0648	0.20552996
105	507		2.74	0.0421	0.20357173
106	967		2.59	0.0517	0.20173821
107	440		2.45	0.0619	0.20001386
108	 90		2.29	0.0766	0.19841312
109	368		2.69	0.0451	0.19654931
110	 19		2.37	0.0691	0.19491936
111	473		2.56	0.0537	0.19317276
112	399		2.65	0.0478	0.19138123
113	240		2.62	0.0496	0.18962310
114	355		3.11	0.0257	0.18755696
115	444		3.09	0.0265	0.18552452
116	633		2.49	0.0592	0.18389952
117		735	1.64	0.1788	0.18496969
118	297		2.66	0.0473	0.18324149
119	295		2.54	0.0551	0.18160015
120	362		2.41	0.0657	0.18005589
121	387		2.70	0.0447	0.17834090
122		485	1.55	0.1999	0.17932649
123		444	1.36	0.2549	0.18019203
124	118		2.38	0.0682	0.17867752
125	176		2.46	0.0611	0.17712211
126	324		2.63	0.0489	0.17547457
127	469		2.73	0.0429	0.17377975
128	333		2.46	0.0616	0.17226517
129	305		2.35	0.0707	0.17082559
130		493	1.67	0.1709	0.17184974
131	303		2.37	0.0697	0.17040675
132	158		2.37	0.0690	0.16896944
133		588	1.71	0.1632	0.17000558
134	420		2.47	0.0610	0.16851586
135	914		2.34	0.0722	0.16711354
136	677		2.51	0.0576	0.16562014
137	984		2.42	0.0648	0.16419044
138	679		2.52	0.0566	0.16271227
139		 80	1.71	0.1644	0.16371151
140	958		2.42	0.0649	0.16229763
141		673	1.75	0.1550	0.16332138
142		 43	1.76	0.1542	0.16435262
143	717		2.91	0.0336	0.16264881
144	588		2.52	0.0566	0.16118462
145	141		2.53	0.0557	0.15972491
146	137		2.39	0.0673	0.15835748
147		762	1.65	0.1756	0.15930281
148		 69	1.72	0.1615	0.16029042
149	525		2.86	0.0362	0.15865645
150		317	1.64	0.1790	0.15959378
151		122	1.76	0.1532	0.16060563
152	427		2.64	0.0487	0.15909559
153	618		2.64	0.0485	0.15759668
154		642	1.67	0.1709	0.15854837
155	665		2.82	0.0383	0.15695518
156	266		2.22	0.0848	0.15570908
157	543		2.16	0.0918	0.15450498
158	555		2.58	0.0524	0.15307522
159	640		2.52	0.0565	0.15168843
160	337		2.10	0.0986	0.15054080
161	311		2.10	0.0990	0.14940213
162	458		2.15	0.0931	0.14824580
163	445		2.24	0.0820	0.14704547
164	391		2.29	0.0767	0.14582659
165	328		2.51	0.0577	0.14450390
166	511		2.30	0.0757	0.14329802
167		 61	1.74	0.1571	0.14420961
168	501		2.57	0.0529	0.14286612
169	172		2.90	0.0340	0.14136413
170		137	1.53	0.2057	0.14215458
171	194		2.35	0.0708	0.14094079
172	680		2.26	0.0802	0.13978437
173	342		2.46	0.0614	0.13853363
174		367	1.51	0.2107	0.13930047
175	443		2.88	0.0349	0.13784273
176		590	1.38	0.2479	0.13853972
177	960		2.94	0.0323	0.13706088
178	927		3.16	0.0239	0.13548670
179		608	1.70	0.1663	0.13633059
180	605		2.75	0.0416	0.13496587
181	735		2.59	0.0516	0.13369170
182	615		2.47	0.0609	0.13248858
183	576		2.72	0.0434	0.13117262
184		865	1.68	0.1702	0.13198385
185		858	1.76	0.1541	0.13283691
186	312		2.64	0.0484	0.13155864
187	 91		2.67	0.0466	0.13027718
188		154	1.74	0.1570	0.13111336
189	283		2.50	0.0581	0.12991516
190	338		2.69	0.0455	0.12863977
191	375		2.61	0.0506	0.12741251
192	780		2.54	0.0551	0.12622493
193	527		3.25	0.0214	0.12472495
194	497		2.41	0.0661	0.12362231
195	170		2.36	0.0704	0.12254949
196	414		2.34	0.0718	0.12149124
197		158	1.48	0.2178	0.12216087
198	149		2.64	0.0485	0.12097385
199		525	1.69	0.1677	0.12173381
200	541		2.49	0.0593	0.12061813
201		420	1.62	0.1841	0.12134296
202	331		2.89	0.0348	0.12005502
203	236		2.78	0.0403	0.11882663
204	 11		2.34	0.0718	0.11779809
205	449		2.26	0.0804	0.11681438
206		 26	1.65	0.1760	0.11753440
207	991		1.96	0.1191	0.11668276
208		977	1.59	0.1900	0.11737567
209	 32		1.99	0.1138	0.11651011
210		427	1.31	0.2712	0.11707793
211	647		2.07	0.1021	0.11617861
212	140		2.22	0.0846	0.11522363
213		266	1.74	0.1578	0.11597161
214	262		1.99	0.1144	0.11511688
215	 26		1.94	0.1222	0.11428912
216	464		1.90	0.1275	0.11348016
217	254		2.58	0.0521	0.11239069
218		255	1.75	0.1552	0.11312857
219	185		2.05	0.1055	0.11226572
220	199		2.10	0.0991	0.11138855
221	229		1.81	0.1442	0.11063660
222	855		2.02	0.1095	0.10980142
223	977		1.84	0.1388	0.10904616
224	696		1.86	0.1356	0.10828779
225	235		1.83	0.1406	0.10754510
226	 41		2.11	0.0978	0.10669443
227	226		1.85	0.1372	0.10595335
228	348		1.93	0.1236	0.10518430
229	518		1.92	0.1253	0.10442409
230	516		2.16	0.0913	0.10357339
231	667		1.93	0.1230	0.10281734
232		541	1.69	0.1669	0.10348024
233	367		1.81	0.1444	0.10277331
234		651	1.77	0.1505	0.10346759
235	319		2.05	0.1051	0.10266540
236	 77		1.97	0.1172	0.10190066
237		303	1.47	0.2225	0.10247010
238	570		1.94	0.1215	0.10171746
239		685	1.22	0.2996	0.10219241
240		648	1.49	0.2148	0.10277362
241	702		2.79	0.0397	0.10169395
242	622		2.16	0.0908	0.10086183
243		149	1.71	0.1640	0.10151834
244	804		2.30	0.0765	0.10063769
245	211		2.21	0.0856	0.09979597
246	988		1.99	0.1139	0.09904254
247		691	1.55	0.2001	0.09962946
248		497	1.56	0.1976	0.10022288
249	145		2.25	0.0808	0.09936804
250		183	1.76	0.1528	0.10003662
251		241	1.66	0.1736	0.10067068
252	534		2.10	0.0991	0.09987206
253	955		2.14	0.0933	0.09906135
254		 26	1.71	0.1638	0.09970728
255	423		2.27	0.0786	0.09884913
256		445	1.69	0.1669	0.09948806
257	636		1.93	0.1238	0.09876195
258		977	0.97	0.4052	0.09912846
259		997	1.53	0.2056	0.09970615
260	241		1.95	0.1204	0.09897126
261	146		2.18	0.0892	0.09815517
262	944		1.96	0.1183	0.09742482
263	896		1.93	0.1228	0.09670970
264	918		2.23	0.0833	0.09589031
265	272		1.87	0.1329	0.09520682
266	445		1.84	0.1392	0.09454032
267	179		1.81	0.1439	0.09388691
