  1	735		55.85	<.0001	0.84926542
  2	812		41.22	<.0001	0.75080079
  3	984		26.54	<.0001	0.69228851
  4	396		15.50	<.0001	0.65968190
  5	896		13.01	<.0001	0.63338418
  6	697		11.63	<.0001	0.61069790
  7	200		10.84	<.0001	0.59023498
  8	154		9.31	<.0001	0.57314366
  9	903		9.81	<.0001	0.55567725
 10	643		9.09	<.0001	0.53993072
 11	799		7.11	<.0001	0.52787090
 12	 43		7.19	<.0001	0.51593922
 13	326		7.74	<.0001	0.50339048
 14	 69		5.93	0.0005	0.49395155
 15	 23		6.05	0.0004	0.48449754
 16	869		5.86	0.0006	0.47549972
 17	 15		5.23	0.0014	0.46759135
 18	648		5.58	0.0009	0.45929411
 19	391		5.13	0.0016	0.45178815
 20	632		5.41	0.0011	0.44399181
 21	352		4.86	0.0023	0.43708817
 22	180		4.36	0.0047	0.43098517
 23	545		4.22	0.0056	0.42514915
 24	825		4.62	0.0032	0.41884708
 25	465		4.67	0.0030	0.41256216
 26	102		4.56	0.0035	0.40650625
 27	793		4.16	0.0061	0.40105690
 28	967		4.62	0.0033	0.39508824
 29	689		4.21	0.0057	0.38970899
 30	452		3.94	0.0083	0.38474419
 31	524		3.82	0.0098	0.37998326
 32	100		3.74	0.0109	0.37537059
 33	561		3.84	0.0095	0.37068605
 34	400		3.66	0.0121	0.36626927
 35	989		3.61	0.0131	0.36196400
 36	172		3.47	0.0158	0.35786666
 37	346		3.84	0.0095	0.35338592
 38	 80		3.32	0.0192	0.34954246
 39	572		3.73	0.0111	0.34527877
 40		 15	1.68	0.1705	0.34719507
 41	312		4.30	0.0050	0.34231705
 42	 14		3.80	0.0100	0.33805351
 43	 13		4.52	0.0037	0.33305603
 44	170		3.67	0.0120	0.32904410
 45	865		3.45	0.0162	0.32531229
 46	807		3.52	0.0148	0.32154717
 47	920		3.46	0.0160	0.31788018
 48	181		3.27	0.0206	0.31444633
 49	335		3.15	0.0244	0.31117382
 50	619		3.08	0.0269	0.30800535
 51	876		3.19	0.0232	0.30475315
 52	445		3.06	0.0274	0.30165613
 53	628		2.90	0.0341	0.29874743
 54	115		2.67	0.0464	0.29609001
 55	 28		2.72	0.0436	0.29340912
 56	183		2.62	0.0498	0.29084611
 57		896	1.55	0.2001	0.29236391
 58		799	1.76	0.1529	0.29409632
 59	692		2.88	0.0350	0.29127482
