  1	869		56.16	<.0001	0.84854442
  2	686		50.45	<.0001	0.73119612
  3	863		22.30	<.0001	0.68270245
  4	744		20.73	<.0001	0.64038564
  5	432		17.12	<.0001	0.60720936
  6	396		13.18	<.0001	0.58267299
  7	804		10.27	<.0001	0.56414486
  8	154		8.78	<.0001	0.54871280
  9	819		8.57	<.0001	0.53404301
 10	229		6.20	0.0004	0.52361927
 11	200		6.07	0.0004	0.51361155
 12	537		6.07	0.0004	0.50378562
 13	735		6.03	0.0005	0.49419255
 14	824		5.27	0.0013	0.48594199
 15	463		5.27	0.0013	0.47782102
 16	835		6.01	0.0005	0.46872498
 17	910		5.30	0.0013	0.46082234
 18	180		5.06	0.0018	0.45339876
 19	108		3.97	0.0080	0.44764558
 20	989		4.00	0.0076	0.44190660
 21	423		3.93	0.0084	0.43633601
 22	113		4.46	0.0040	0.43010116
 23	656		3.72	0.0112	0.42495636
 24	292		3.55	0.0141	0.42009531
 25	793		3.97	0.0079	0.41472232
 26	711		3.54	0.0143	0.40998096
 27	697		4.38	0.0045	0.40419426
 28	561		3.95	0.0082	0.39903745
 29	505		3.79	0.0101	0.39414136
 30	395		4.14	0.0063	0.38886360
 31	400		4.37	0.0046	0.38336813
 32	313		3.74	0.0109	0.37871486
 33	903		3.83	0.0097	0.37400425
 34	712		5.09	0.0017	0.36784174
 35	825		4.19	0.0059	0.36283476
 36	529		4.31	0.0050	0.35774938
 37	630		3.33	0.0190	0.35385118
 38	847		3.49	0.0153	0.34981216
 39	501		3.78	0.0104	0.34549218
 40	119		3.76	0.0106	0.34123644
 41	628		3.35	0.0187	0.33748832
 42	812		3.25	0.0214	0.33388784
 43	524		4.09	0.0068	0.32941094
 44		686	1.53	0.2059	0.33108404
 45	850		3.40	0.0175	0.32738678
 46	927		3.19	0.0230	0.32394473
 47	627		3.34	0.0188	0.32037872
 48	615		3.50	0.0151	0.31667679
 49	248		3.55	0.0141	0.31296475
 50	663		3.82	0.0097	0.30901365
 51	297		3.50	0.0152	0.30543888
 52	632		3.45	0.0162	0.30194529
 53	 16		2.98	0.0307	0.29895692
 54	 24		3.59	0.0134	0.29539597
 55	 91		3.14	0.0247	0.29230829
 56	210		3.11	0.0256	0.28927659
 57	247		2.95	0.0319	0.28642853
 58	763		3.13	0.0250	0.28343485
 59		656	1.73	0.1585	0.28509277
 60	 34		3.08	0.0268	0.28216183
 61	391		3.33	0.0190	0.27901860
 62	 92		3.72	0.0113	0.27555512
 63	796		3.15	0.0242	0.27264389
 64	 43		3.01	0.0293	0.26988695
 65		432	1.76	0.1527	0.27149957
 66	807		3.48	0.0156	0.26833500
 67		313	1.61	0.1853	0.26980032
 68	278		3.50	0.0152	0.26663912
 69	100		3.25	0.0212	0.26372813
 70	547		2.98	0.0305	0.26108060
 71	968		2.83	0.0373	0.25858717
 72	715		3.03	0.0287	0.25594820
 73	525		3.15	0.0243	0.25322731
 74	749		3.42	0.0170	0.25030872
 75		529	1.62	0.1832	0.25169259
 76		850	1.77	0.1503	0.25321553
 77	984		3.73	0.0111	0.25003746
 78	695		3.38	0.0178	0.24718507
 79	671		3.34	0.0189	0.24439843
 80	914		2.85	0.0366	0.24204048
 81	692		2.76	0.0411	0.23977215
 82	720		2.87	0.0357	0.23743829
 83	606		2.86	0.0363	0.23513400
 84		824	1.64	0.1780	0.23645989
 85	185		2.80	0.0390	0.23420856
 86	885		3.03	0.0288	0.23179847
 87	845		2.54	0.0550	0.22978730
 88	930		2.62	0.0498	0.22773396
 89	559		2.54	0.0550	0.22575370
 90	868		2.48	0.0597	0.22383572
 91	729		2.85	0.0365	0.22165278
 92		735	1.64	0.1783	0.22291012
 93	917		3.12	0.0255	0.22053400
 94	510		2.79	0.0396	0.21842594
 95	907		2.71	0.0442	0.21639573
 96	354		2.67	0.0462	0.21440734
 97	996		2.63	0.0490	0.21246643
 98		744	0.92	0.4300	0.21314604
 99	 80		2.61	0.0506	0.21123462
100	223		2.47	0.0609	0.20943813
101		524	1.77	0.1511	0.21072770
102	269		2.47	0.0604	0.20893140
103	621		2.39	0.0674	0.20720737
104	204		2.46	0.0613	0.20544507
105	222		2.41	0.0655	0.20373106
106	243		2.50	0.0580	0.20196503
107	170		2.88	0.0352	0.19995317
108	375		2.82	0.0379	0.19799686
109	254		2.91	0.0336	0.19599669
110	102		2.79	0.0398	0.19409926
111		463	1.61	0.1864	0.19519335
112	427		2.75	0.0416	0.19332545
113	285		2.38	0.0685	0.19172370
114	359		2.31	0.0748	0.19017779
115	414		2.36	0.0700	0.18860904
116	850		2.49	0.0590	0.18696688
117		930	1.73	0.1601	0.18810460
118	669		3.12	0.0254	0.18605847
119	623		2.84	0.0369	0.18421072
120	454		2.32	0.0743	0.18271503
121	550		2.56	0.0539	0.18107555
122	469		2.41	0.0657	0.17954308
123	508		2.62	0.0498	0.17789130
124	118		2.61	0.0502	0.17625699
125		247	1.34	0.2596	0.17709651
126		968	1.47	0.2224	0.17801717
127	436		2.74	0.0424	0.17630503
128	925		2.43	0.0638	0.17479613
129	366		2.32	0.0744	0.17336906
130	801		2.29	0.0774	0.17197050
131	458		2.40	0.0662	0.17051008
132	832		2.27	0.0795	0.16914332
133	206		2.27	0.0789	0.16778267
134	 94		2.21	0.0853	0.16646637
135	552		2.42	0.0651	0.16503864
136	387		2.33	0.0730	0.16367140
137	163		2.36	0.0702	0.16229678
138		354	1.65	0.1764	0.16325764
139	251		2.57	0.0529	0.16176423
140	349		2.47	0.0608	0.16034214
141	196		2.46	0.0617	0.15893699
142	 18		2.58	0.0521	0.15747099
143	591		2.14	0.0937	0.15626505
144	902		2.21	0.0854	0.15502762
145	  5		2.28	0.0775	0.15375789
146	 83		2.16	0.0916	0.15256657
147	 19		2.38	0.0686	0.15126389
148	500		2.43	0.0639	0.14994141
149	 88		2.47	0.0604	0.14860604
150		113	1.76	0.1537	0.14955490
151	176		2.33	0.0734	0.14830195
152	141		2.53	0.0561	0.14695074
153		692	1.41	0.2393	0.14770270
154	194		2.42	0.0647	0.14641355
155		436	1.63	0.1807	0.14728181
156	 67		2.27	0.0792	0.14607672
157	408		2.15	0.0925	0.14494204
158	235		2.26	0.0804	0.14375919
159	784		2.25	0.0807	0.14258602
160		925	1.76	0.1541	0.14349976
161	526		2.10	0.0983	0.14240635
162	854		2.13	0.0953	0.14130772
163	496		2.13	0.0944	0.14021266
164	355		2.35	0.0711	0.13901593
165		 67	1.65	0.1755	0.13985819
166	945		2.21	0.0855	0.13873501
167	802		2.20	0.0872	0.13762682
168	428		2.22	0.0843	0.13651331
169	507		2.31	0.0750	0.13536384
170	381		2.14	0.0935	0.13430475
171	487		2.14	0.0934	0.13325253
172	700		2.05	0.1054	0.13225187
173		269	1.76	0.1542	0.13310851
174	953		2.21	0.0856	0.13203214
175	 95		2.41	0.0654	0.13086514
176	346		2.72	0.0435	0.12956132
177	370		2.53	0.0563	0.12835993
178	266		2.20	0.0872	0.12732333
179	257		2.42	0.0652	0.12619146
180		243	1.53	0.2058	0.12690739
181		 80	1.75	0.1561	0.12772901
182		235	1.06	0.3632	0.12823275
183	913		2.44	0.0634	0.12708579
184		801	1.59	0.1904	0.12783409
185		845	1.59	0.1894	0.12858776
186	855		2.96	0.0316	0.12719603
187		 92	1.64	0.1784	0.12796820
188	198		2.61	0.0507	0.12674668
189	799		2.62	0.0497	0.12552858
190		496	1.75	0.1552	0.12634243
191	686		3.06	0.0275	0.12492645
192		763	1.70	0.1659	0.12571225
193		671	1.54	0.2018	0.12642997
194	859		2.65	0.0476	0.12520155
195		154	1.65	0.1763	0.12596603
196	303		2.19	0.0878	0.12495370
197	509		2.22	0.0839	0.12393265
198		623	1.65	0.1755	0.12469181
199	421		2.66	0.0472	0.12347554
200	226		2.12	0.0958	0.12251100
201	308		2.48	0.0603	0.12139537
202	260		2.81	0.0387	0.12014109
203	331		2.64	0.0482	0.11897084
204	985		2.62	0.0495	0.11781893
205	 11		2.55	0.0549	0.11671026
206	208		2.40	0.0665	0.11567276
207	121		2.14	0.0932	0.11475234
208		869	1.78	0.1503	0.11551452
209		395	1.59	0.1910	0.11619959
210	 69		2.34	0.0723	0.11519350
211	488		2.25	0.0806	0.11423001
212	844		2.23	0.0830	0.11328275
213	920		2.10	0.0991	0.11239861
214	792		1.99	0.1137	0.11156433
215	577		2.02	0.1099	0.11072428
216	426		2.00	0.1129	0.10989792
217	236		2.13	0.0948	0.10902210
218	284		2.21	0.0858	0.10812124
219		487	1.58	0.1918	0.10876748
220	503		2.02	0.1091	0.10794324
221	644		1.94	0.1210	0.10715616
222	122		2.16	0.0915	0.10628803
223		510	1.72	0.1613	0.10697974
224	662		2.08	0.1019	0.10614594
225		303	1.71	0.1633	0.10683286
226		349	1.71	0.1639	0.10752229
227	874		2.16	0.0912	0.10665133
228	709		1.89	0.1303	0.10589542
229	 28		1.97	0.1169	0.10511088
230	192		2.30	0.0760	0.10420172
231		720	1.69	0.1684	0.10486832
232	385		2.26	0.0800	0.10397655
233	240		2.68	0.0462	0.10293047
234		381	1.63	0.1814	0.10356681
235	315		2.42	0.0650	0.10262431
236	338		2.29	0.0768	0.10173764
237		366	1.45	0.2259	0.10230001
238	 67		2.15	0.0922	0.10146925
239		784	1.55	0.2001	0.10206739
240		844	1.58	0.1922	0.10268069
241		819	1.54	0.2017	0.10328194
242	955		2.36	0.0701	0.10236507
243	115		2.43	0.0643	0.10143014
244	703		2.08	0.1018	0.10063550
245	911		2.04	0.1064	0.09985886
246	748		2.25	0.0809	0.09900877
247	279		2.16	0.0909	0.09819782
248	755		2.31	0.0750	0.09733839
249	862		2.11	0.0974	0.09655832
250	915		2.79	0.0399	0.09553879
251	235		2.12	0.0959	0.09476699
252	401		2.06	0.1044	0.09402374
253	951		1.98	0.1160	0.09331432
254		122	1.70	0.1659	0.09392394
255	324		2.00	0.1120	0.09320561
256		115	1.74	0.1579	0.09382841
257	383		1.98	0.1161	0.09312066
258	303		1.89	0.1296	0.09244737
259		792	1.59	0.1901	0.09301386
260	543		1.92	0.1241	0.09232956
261	900		1.93	0.1233	0.09164756
262	115		1.92	0.1256	0.09097484
263	 59		1.89	0.1299	0.09031514
264	 84		1.87	0.1335	0.08966670
