  1	869		54.80	<.0001	0.85167954
  2	863		46.21	<.0001	0.74252857
  3	847		24.14	<.0001	0.68952483
  4	744		21.38	<.0001	0.64551664
  5	276		15.57	<.0001	0.61496393
  6	754		11.94	<.0001	0.59236004
  7	154		11.06	<.0001	0.57212649
  8	 43		10.31	<.0001	0.55384887
  9	642		8.97	<.0001	0.53836720
 10	373		7.00	0.0001	0.52654667
 11	487		6.71	0.0002	0.51543279
 12	465		5.87	0.0006	0.50588458
 13	753		5.72	0.0007	0.49673858
 14	171		5.35	0.0012	0.48832071
 15	103		7.33	<.0001	0.47704217
 16	323		6.63	0.0002	0.46704036
 17	865		5.53	0.0009	0.45884452
 18	111		4.86	0.0023	0.45174623
 19	427		4.58	0.0034	0.44513513
 20	410		4.17	0.0060	0.43919302
 21	400		4.08	0.0069	0.43345713
 22	797		4.06	0.0070	0.42780857
 23	707		4.10	0.0067	0.42218128
 24	632		3.75	0.0108	0.41709194
 25	352		3.64	0.0126	0.41220381
 26	989		3.98	0.0078	0.40691291
 27	131		3.61	0.0130	0.40216904
 28	782		3.53	0.0146	0.39758038
 29	663		4.03	0.0073	0.39240345
 30	825		3.95	0.0082	0.38739144
 31	697		4.75	0.0027	0.38144470
 32	628		4.18	0.0059	0.37627212
 33	528		4.87	0.0023	0.37033665
 34	903		4.77	0.0026	0.36460749
 35	189		3.81	0.0100	0.36008980
 36	876		3.56	0.0139	0.35590782
 37	879		3.80	0.0100	0.35149329
 38	723		4.28	0.0052	0.34658432
 39	170		3.71	0.0114	0.34238124
 40	115		4.43	0.0042	0.33742782
 41	735		3.70	0.0115	0.33333350
 42	445		3.72	0.0112	0.32926299
 43	254		3.93	0.0084	0.32501641
 44	 85		3.52	0.0148	0.32125300
 45	649		3.30	0.0199	0.31775798
 46	907		3.62	0.0128	0.31396327
 47	651		3.46	0.0161	0.31037924
 48	979		3.97	0.0080	0.30631453
 49	755		3.48	0.0155	0.30278499
 50	 65		3.03	0.0288	0.29974544
 51	769		3.02	0.0292	0.29674124
 52	685		2.92	0.0330	0.29385419
 53	895		3.05	0.0278	0.29086719
 54	910		3.05	0.0280	0.28791348
 55	919		2.81	0.0385	0.28521100
 56	279		2.74	0.0422	0.28259657
 57	525		3.09	0.0264	0.27967696
 58	200		2.84	0.0370	0.27701605
 59	359		2.89	0.0348	0.27433519
 60	180		2.75	0.0416	0.27179863
 61	241		3.19	0.0231	0.26888966
 62	530		2.93	0.0327	0.26623674
 63	726		2.90	0.0342	0.26363765
 64	248		3.45	0.0163	0.26057988
 65	639		3.01	0.0294	0.25793224
 66	914		3.09	0.0265	0.25524264
 67	703		2.87	0.0357	0.25276705
 68		642	1.75	0.1543	0.25428262
 69	340		3.06	0.0276	0.25165245
 70	469		2.72	0.0432	0.24932860
 71	350		2.77	0.0408	0.24698859
 72	 30		2.84	0.0371	0.24460901
 73	463		2.75	0.0416	0.24231902
 74	866		2.59	0.0515	0.24017950
 75	348		2.59	0.0520	0.23806226
 76		189	1.60	0.1884	0.23937070
 77	972		2.73	0.0429	0.23714376
 78	391		2.92	0.0334	0.23478623
 79	367		3.09	0.0266	0.23231398
 80	538		2.63	0.0492	0.23022589
 81	118		2.67	0.0466	0.22812204
 82	112		2.76	0.0410	0.22596051
 83	157		2.47	0.0605	0.22404245
 84		410	1.46	0.2228	0.22517916
 85	923		2.43	0.0641	0.22330036
 86	633		2.46	0.0612	0.22140892
 87	666		2.52	0.0568	0.21948923
 88	455		2.29	0.0768	0.21775456
 89	194		2.29	0.0770	0.21603287
 90	347		2.68	0.0460	0.21403577
 91	392		2.61	0.0505	0.21210642
 92	507		2.36	0.0700	0.21037107
 93	545		2.40	0.0663	0.20861839
 94		919	1.61	0.1852	0.20979374
 95		528	1.77	0.1517	0.21108897
 96	461		2.40	0.0662	0.20933182
 97	389		2.42	0.0648	0.20757541
 98		 30	0.99	0.3959	0.20829533
 99	615		2.47	0.0607	0.20651262
100	715		2.40	0.0662	0.20478932
101	189		2.47	0.0604	0.20302913
102	505		2.31	0.0752	0.20139824
103	712		3.08	0.0267	0.19924097
104	508		2.70	0.0444	0.19736414
105	920		2.27	0.0789	0.19579868
106	995		2.69	0.0452	0.19395889
107	917		2.66	0.0471	0.19215501
108	 62		2.33	0.0728	0.19058478
109	591		2.20	0.0862	0.18911029
110	976		2.55	0.0544	0.18741663
111	711		2.42	0.0648	0.18582171
112	941		2.56	0.0540	0.18414961
113	725		2.36	0.0703	0.18261875
114	231		2.36	0.0701	0.18109754
115	692		2.53	0.0563	0.17948222
116	927		2.43	0.0643	0.17794231
117	198		2.33	0.0732	0.17647528
118	183		2.38	0.0683	0.17498610
119		359	1.70	0.1647	0.17605227
120	794		2.32	0.0736	0.17460153
121	749		2.45	0.0627	0.17308650
122	845		2.22	0.0847	0.17172193
123	408		2.19	0.0878	0.17038319
124		461	1.74	0.1565	0.17144948
125	412		2.45	0.0620	0.16995284
126	330		2.34	0.0717	0.16853340
127	496		2.44	0.0632	0.16706716
128	226		2.79	0.0396	0.16540555
129		487	1.76	0.1532	0.16645424
130	151		2.57	0.0535	0.16493059
131	857		2.35	0.0710	0.16354376
132	 26		2.31	0.0754	0.16219365
133	336		2.38	0.0683	0.16080997
134	285		2.44	0.0628	0.15940004
135	297		2.11	0.0972	0.15818929
136	473		2.13	0.0952	0.15697752
137	688		2.04	0.1070	0.15582383
138	308		2.24	0.0823	0.15456522
139	691		2.01	0.1115	0.15344418
140	698		2.01	0.1115	0.15232970
141	165		1.93	0.1230	0.15126355
142	980		1.88	0.1319	0.15023317
143	287		2.14	0.0936	0.14906562
144		769	1.78	0.1503	0.15003402
145		 43	1.73	0.1595	0.15098205
146	826		2.47	0.0609	0.14963283
147		392	1.73	0.1601	0.15057669
148	815		2.37	0.0697	0.14928626
149	109		2.14	0.0939	0.14812725
150	176		2.11	0.0969	0.14698874
151		666	1.61	0.1863	0.14785390
152	468		2.35	0.0715	0.14659438
153	874		2.23	0.0833	0.14540502
154	453		2.06	0.1046	0.14431568
155	458		2.22	0.0848	0.14314927
156		241	1.74	0.1572	0.14406528
157	305		1.95	0.1201	0.14303985
158		154	1.71	0.1642	0.14393724
159		373	1.62	0.1829	0.14479410
160	222		2.01	0.1111	0.14373361
161	437		2.23	0.0834	0.14256527
162	 83		2.21	0.0860	0.14141689
163	387		2.01	0.1108	0.14037609
164	401		2.03	0.1088	0.13933442
165	163		1.99	0.1142	0.13831841
166	487		1.99	0.1133	0.13730523
167	188		1.88	0.1306	0.13635339
168		287	1.77	0.1516	0.13724659
169	472		2.08	0.1020	0.13619952
170	269		2.24	0.0820	0.13507630
171		163	1.66	0.1741	0.13590799
172	648		2.06	0.1038	0.13487679
173	729		2.04	0.1067	0.13386242
174	559		2.54	0.0554	0.13261099
175	793		2.41	0.0660	0.13143340
176	956		2.21	0.0855	0.13035967
177	679		1.87	0.1324	0.12945437
178	193		2.06	0.1038	0.12846476
179		 62	1.75	0.1547	0.12930608
180		 26	1.68	0.1690	0.13011843
181	163		2.14	0.0938	0.12908794
182	501		2.00	0.1121	0.12812902
183	 26		1.97	0.1174	0.12719303
184	947		2.05	0.1049	0.12622207
185	666		2.25	0.0817	0.12516823
186	776		2.03	0.1086	0.12422274
187		188	1.72	0.1609	0.12502606
188		118	1.45	0.2270	0.12570577
189		 65	1.54	0.2022	0.12643168
190		755	1.60	0.1888	0.12718661
191		487	1.76	0.1527	0.12802454
192		352	1.36	0.2532	0.12867506
193	122		2.18	0.0894	0.12763850
194	 99		2.02	0.1090	0.12668044
195	337		1.93	0.1225	0.12577031
196		248	1.72	0.1605	0.12658158
197	 15		2.27	0.0795	0.12551763
198		401	1.73	0.1593	0.12632987
199	838		1.91	0.1267	0.12543451
200	521		1.87	0.1331	0.12456213
201		794	1.77	0.1521	0.12538612
202	660		1.96	0.1190	0.12447376
203		910	1.77	0.1521	0.12529729
204		845	1.40	0.2407	0.12595470
205	850		2.06	0.1042	0.12499186
206		 85	1.75	0.1557	0.12580915
207	316		2.07	0.1033	0.12484435
208	526		1.93	0.1232	0.12394833
209	739		1.85	0.1359	0.12309250
210	236		1.85	0.1362	0.12224233
211	571		1.86	0.1348	0.12139334
212		526	1.71	0.1630	0.12217478
213	915		1.85	0.1366	0.12133103
214	401		1.90	0.1276	0.12046826
215		739	1.63	0.1814	0.12120643
216		 99	1.68	0.1688	0.12197413
217	143		2.08	0.1013	0.12102751
218	354		1.94	0.1211	0.12014875
219	636		1.95	0.1193	0.11926997
220		941	1.69	0.1677	0.12002959
221	694		2.66	0.0474	0.11883960
222		236	1.56	0.1974	0.11953884
223	960		2.44	0.0636	0.11845160
224	533		2.79	0.0398	0.11721856
225		703	1.68	0.1694	0.11796253
226	605		2.17	0.0903	0.11700492
227		453	1.74	0.1568	0.11777424
228	454		2.09	0.1006	0.11685436
229	349		2.19	0.0883	0.11589717
230		347	1.76	0.1531	0.11666846
231	145		2.11	0.0973	0.11574510
232	 66		2.19	0.0883	0.11479587
233		707	1.41	0.2380	0.11540900
234		776	1.61	0.1863	0.11610980
235	310		2.11	0.0975	0.11519130
236	 86		2.11	0.0977	0.11427956
237	487		1.92	0.1241	0.11345259
238	414		1.90	0.1278	0.11264008
239	351		1.91	0.1261	0.11182815
240	188		2.25	0.0815	0.11088070
241	807		2.00	0.1130	0.11004426
242	411		1.84	0.1391	0.10927936
243		316	1.41	0.2381	0.10986726
244	314		2.01	0.1109	0.10903123
245	125		1.83	0.1397	0.10827379
246		 83	1.74	0.1579	0.10899162
247	440		2.04	0.1063	0.10814786
248		314	1.68	0.1695	0.10884203
