187		174	1.59	0.1905	0.11813649
188	130		2.25	0.0813	0.11713976
189	877		2.18	0.0888	0.11617968
190	867		2.49	0.0588	0.11509081
191	731		2.25	0.0813	0.11411634
192	901		2.18	0.0886	0.11317685
193	139		2.00	0.1128	0.11232228
194	180		2.07	0.1032	0.11144443
195	  3		2.26	0.0796	0.11048929
196		806	1.69	0.1684	0.11120059
197		455	1.75	0.1558	0.11194142
198	508		2.16	0.0913	0.11102717
199	196		1.91	0.1268	0.11022444
200	498		2.01	0.1104	0.10938236
201		416	1.73	0.1599	0.11010445
202	 16		2.00	0.1127	0.10926978
203	283		1.99	0.1138	0.10844345
204	 62		2.08	0.1018	0.10758710
205	332		2.02	0.1090	0.10675786
206	412		2.12	0.0961	0.10589501
207	616		2.10	0.0986	0.10504579
208		333	1.59	0.1896	0.10568943
209	871		2.27	0.0792	0.10477500
210	793		2.13	0.0945	0.10392105
211	638		1.87	0.1339	0.10317870
212	664		1.78	0.1494	0.10247433
213		731	1.63	0.1810	0.10311911
214	292		2.02	0.1101	0.10232238
215		886	1.71	0.1627	0.10299936
216		196	1.74	0.1574	0.10369035
217	811		2.02	0.1100	0.10288992
218		204	1.72	0.1614	0.10357224
219		 62	1.74	0.1582	0.10426453
220	449		2.22	0.0847	0.10338139
221		 80	1.72	0.1619	0.10406515
222	141		2.02	0.1091	0.10326042
223	441		2.47	0.0605	0.10228493
224	917		1.90	0.1288	0.10154162
225	525		2.16	0.0915	0.10070120
226	991		2.07	0.1033	0.09990238
227		291	1.74	0.1565	0.10057680
228	 37		2.00	0.1130	0.09980530
229	119		2.04	0.1073	0.09902349
230	 62		2.13	0.0954	0.09821276
231	783		2.33	0.0729	0.09733059
232	241		2.17	0.0899	0.09651487
233	911		2.25	0.0809	0.09567499
234		871	1.59	0.1915	0.09626597
235		901	1.73	0.1589	0.09691491
236	370		2.34	0.0720	0.09603989
237	337		2.17	0.0907	0.09523632
238	557		1.85	0.1366	0.09455388
239	932		1.99	0.1138	0.09382408
240	552		2.31	0.0755	0.09298549
241	521		2.33	0.0728	0.09214372
242	858		1.85	0.1359	0.09147854
243	266		1.91	0.1269	0.09079843
244	501		1.95	0.1196	0.09010639
245	556		1.95	0.1204	0.08942054
246	980		1.89	0.1303	0.08876032
247	293		1.83	0.1398	0.08812295
248	923		1.86	0.1349	0.08747990
249	533		1.84	0.1376	0.08684594
250	934		2.01	0.1115	0.08616056
251		556	1.43	0.2314	0.08665035
252		921	1.55	0.1998	0.08718254
253		729	1.62	0.1828	0.08774159
254	622		2.15	0.0927	0.08700254
255	828		2.00	0.1122	0.08631832
256	901		1.94	0.1221	0.08566071
257		913	1.66	0.1737	0.08622511
258		382	1.72	0.1619	0.08681127
259	948		2.10	0.0983	0.08609433
260	898		1.94	0.1209	0.08543585
261	952		2.16	0.0917	0.08471050
262	852		1.91	0.1271	0.08407359
263		554	1.75	0.1559	0.08465730
264		152	1.70	0.1652	0.08522903
265		370	1.77	0.1523	0.08582532
266	955		2.15	0.0922	0.08509925
267	 68		2.20	0.0867	0.08436259
268	267		2.19	0.0884	0.08363635
269		489	1.67	0.1717	0.08419186
270	954		2.36	0.0706	0.08341078
